customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1775-KWJKQ,No,Male,No,Yes,Yes,72,Two year,No,Credit card (automatic),89.85,6562.9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1776-SPBWV,No,Female,No,Yes,Yes,34,One year,Yes,Bank transfer (automatic),20.1,682.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1777-JYQPJ,No,Male,No,No,No,2,Month-to-month,No,Mailed check,24.3,38.45,No,No phone service,DSL,No,No,No,No,No,No
1779-PWPMG,No,Female,Sí,Yes,No,72,Two year,Yes,Bank transfer (automatic),114.65,8333.95,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1784-BXEFA,No,Female,No,No,No,10,Month-to-month,Yes,Mailed check,20.55,187.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1784-EZDKJ,No,Male,No,Yes,No,51,One year,Yes,Bank transfer (automatic),106.8,5498.8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1785-BPHTP,No,Male,No,Yes,Yes,28,Month-to-month,No,Electronic check,85.45,2289.9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
1790-NESIO,No,Female,No,No,No,13,Two year,Yes,Mailed check,20.4,261.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1791-PQHBB,No,Female,No,No,Yes,2,Month-to-month,Yes,Credit card (automatic),61.2,125.95,Yes,No,DSL,Yes,No,No,No,No,Yes
1792-UXAFY,Yes,Female,Sí,No,No,17,Month-to-month,Yes,Electronic check,89.15,1496.9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
1794-HBQTJ,Yes,Female,No,No,No,1,Month-to-month,Yes,Credit card (automatic),48.6,48.6,Yes,No,DSL,Yes,No,No,No,No,No
1794-SWWKL,No,Male,No,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,Yes,Yes,DSL,No,No,Yes,Yes,No,No
1796-JANOW,No,Female,No,No,No,2,Month-to-month,No,Mailed check,19.95,38.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1803-BGNBD,No,Female,No,No,No,12,Month-to-month,Yes,Electronic check,54.3,654.5,Yes,No,DSL,No,Yes,No,Yes,No,No
1809-DMJHQ,Yes,Female,No,No,Yes,5,Month-to-month,No,Mailed check,46.0,221.7,Yes,No,DSL,No,No,No,No,No,No
1810-BOHSY,No,Male,No,Yes,No,51,One year,Yes,Credit card (automatic),96.4,4911.05,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
1810-MVMAI,No,Male,No,Yes,Yes,30,Month-to-month,No,Electronic check,67.6,2000.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
1813-JLKWR,No,Female,No,Yes,Yes,64,One year,No,Bank transfer (automatic),19.8,1336.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1813-JYWTO,No,Female,No,Yes,No,72,Two year,No,Bank transfer (automatic),80.45,5737.6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
1814-DKOLC,No,Female,No,No,No,5,Month-to-month,No,Mailed check,25.45,134.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1814-WFGVS,No,Male,No,Yes,Yes,72,Two year,No,Mailed check,48.9,3527.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
1816-FLZDK,No,Male,No,No,No,1,Month-to-month,No,Mailed check,29.15,29.15,No,No phone service,DSL,No,No,No,Yes,No,No
1818-ESQMW,No,Female,No,No,No,27,Month-to-month,Yes,Electronic check,89.2,2383.6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
1820-DJFPH,No,Female,No,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),24.05,1709.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1820-TQVEV,Yes,Male,No,No,No,1,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,No,Fiber optic,No,No,No,No,No,No
1821-BUCWY,No,Male,No,No,No,30,Two year,Yes,Mailed check,55.65,1653.85,Yes,No,DSL,Yes,No,Yes,No,No,No
1830-GGFNM,No,Male,No,Yes,Yes,65,Two year,No,Credit card (automatic),94.55,6078.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
1830-IPXVJ,No,Female,No,Yes,Yes,61,Two year,No,Credit card (automatic),19.75,1311.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1832-PEUTS,No,Male,No,Yes,Yes,62,Two year,Yes,Credit card (automatic),89.1,5411.65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
1833-TCXKK,No,Male,No,Yes,No,45,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1833-VGRUM,Yes,Female,Sí,No,No,1,Month-to-month,Yes,Electronic check,74.2,74.2,Yes,Yes,Fiber optic,No,No,No,No,No,No
1834-ABKHQ,No,Female,No,Yes,Yes,52,One year,Yes,Bank transfer (automatic),50.95,2610.65,Yes,No,DSL,No,No,Yes,No,No,No
1834-WULEG,No,Male,No,Yes,Yes,24,One year,No,Mailed check,20.25,439.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1837-YQUCE,No,Female,No,No,No,70,Two year,Yes,Bank transfer (automatic),58.35,4214.25,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
1839-FBNFR,No,Female,No,Yes,Yes,39,Two year,Yes,Bank transfer (automatic),19.85,854.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1839-UMACK,No,Male,No,No,No,42,One year,No,Electronic check,25.05,949.85,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1840-BIUOG,No,Male,No,No,No,20,One year,Yes,Electronic check,68.7,1416.2,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
1841-YSJGV,No,Male,No,Yes,No,72,Two year,Yes,Credit card (automatic),109.95,7852.4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
1842-EZJMK,Yes,Male,No,Yes,Yes,50,Month-to-month,No,Electronic check,103.7,5071.05,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
1843-TLSGD,No,Female,No,Yes,Yes,13,Two year,No,Mailed check,20.85,272.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1845-CSBRZ,No,Female,Sí,Yes,Yes,22,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1845-ZLLIG,No,Male,No,No,No,1,Month-to-month,Yes,Mailed check,50.15,50.15,Yes,No,DSL,No,Yes,No,No,No,No
1846-XWOQN,Yes,Female,Sí,No,No,1,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,No,Fiber optic,No,No,No,No,No,No
1848-LBZHY,No,Female,No,Yes,No,7,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,Yes,No,DSL,Yes,No,No,No,No,No
1849-RJYIG,No,Female,No,No,No,8,Month-to-month,Yes,Electronic check,60.0,487.75,Yes,No,DSL,Yes,No,No,No,Yes,No
1850-AKQEP,No,Male,No,No,Yes,8,Month-to-month,No,Mailed check,20.35,178.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1852-QSWCD,No,Male,No,Yes,Yes,64,Two year,Yes,Mailed check,24.8,1514.85,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1852-XEMDW,No,Male,No,No,No,22,Month-to-month,No,Mailed check,65.05,1427.55,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
1853-ARAAQ,No,Female,No,No,No,26,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
1853-UDXBW,Yes,Male,No,Yes,Yes,1,Month-to-month,Yes,Electronic check,70.0,70.0,Yes,No,Fiber optic,No,No,No,No,No,No
1855-AGAWH,No,Male,No,Yes,No,31,One year,Yes,Electronic check,93.8,2939.8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
1855-CFULU,No,Female,Sí,No,No,4,Month-to-month,No,Mailed check,20.05,91.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1862-QRWPE,No,Female,No,Yes,Yes,48,Two year,No,Bank transfer (automatic),20.65,1057.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1862-SKORY,Yes,Female,Sí,Yes,No,40,Month-to-month,Yes,Electronic check,39.3,1637.4,No,No phone service,DSL,No,Yes,No,No,Yes,No
1866-DIOQZ,No,Female,No,Yes,No,71,One year,No,Bank transfer (automatic),66.8,4689.15,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1866-NXPSP,No,Female,No,No,No,36,One year,Yes,Mailed check,75.55,2680.15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
1866-OBPNR,No,Male,No,Yes,Yes,1,Month-to-month,No,Credit card (automatic),74.6,74.6,Yes,No,Fiber optic,No,Yes,No,No,No,No
1866-RZZQS,Yes,Male,Sí,No,No,41,Month-to-month,Yes,Electronic check,98.4,4187.75,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1866-ZSLJM,No,Male,No,No,No,21,Month-to-month,No,Credit card (automatic),20.5,402.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1867-BDVFH,Yes,Male,No,Yes,Yes,11,Month-to-month,Yes,Electronic check,74.35,834.2,Yes,Yes,Fiber optic,No,No,No,No,No,No
1867-TJHTS,No,Female,No,No,No,58,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
1871-MOWRM,Yes,Male,No,Yes,No,12,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,No,Fiber optic,Yes,No,No,Yes,No,No
1872-EBWSC,No,Female,No,No,No,29,One year,No,Mailed check,20.35,617.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1875-QIVME,Yes,Female,No,Yes,No,2,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
1877-HKBQX,No,Female,No,No,No,11,One year,Yes,Mailed check,54.6,617.85,Yes,No,DSL,Yes,No,No,Yes,No,No
1891-FZYSA,Yes,Male,Sí,Yes,No,69,Month-to-month,Yes,Electronic check,89.95,6143.15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
1891-QRQSA,No,Male,Sí,Yes,Yes,64,Two year,Yes,Bank transfer (automatic),111.6,7099.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
1891-UAWWU,Yes,Female,Sí,Yes,No,20,Month-to-month,No,Electronic check,90.8,1951.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
1894-IGFSG,Yes,Female,No,No,No,22,Month-to-month,No,Electronic check,89.25,1907.85,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
1895-QTKDO,No,Female,No,No,No,1,Month-to-month,No,Credit card (automatic),43.95,43.95,Yes,No,DSL,No,No,No,No,No,No
1897-OKVMW,No,Female,No,Yes,Yes,64,Two year,Yes,Mailed check,90.6,5817.45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1897-RCFUM,No,Female,No,Yes,Yes,39,One year,Yes,Mailed check,24.2,914.6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1898-JSNDC,No,Female,No,No,No,39,One year,Yes,Credit card (automatic),58.6,2224.5,Yes,No,DSL,No,Yes,No,No,Yes,No
1899-VXWXM,Yes,Male,No,No,No,48,One year,Yes,Credit card (automatic),106.1,5082.8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1902-XBTFB,Yes,Male,No,No,Yes,22,Month-to-month,Yes,Electronic check,89.4,2001.5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
1904-WAJAA,No,Female,No,Yes,Yes,24,Two year,No,Electronic check,64.35,1558.65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
1905-OEILC,No,Female,No,No,No,1,Month-to-month,No,Mailed check,19.5,19.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1907-UBQFC,Yes,Male,Sí,No,No,10,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,No,Fiber optic,No,Yes,No,No,No,No
1907-YLNYW,No,Male,No,No,No,8,Month-to-month,Yes,Electronic check,66.7,579.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes
1910-FMXJM,No,Female,No,Yes,No,36,Month-to-month,No,Electronic check,80.4,2937.65,Yes,No,Fiber optic,No,No,No,No,No,Yes
1915-IOFGU,Yes,Female,No,No,No,1,Month-to-month,No,Electronic check,70.5,70.5,Yes,No,Fiber optic,No,No,No,No,No,No
1915-OAKWD,No,Female,No,No,Yes,16,One year,Yes,Bank transfer (automatic),19.3,360.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1918-ZBFQJ,Yes,Female,No,No,No,13,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
1919-RTPQD,No,Male,No,Yes,Yes,7,Month-to-month,No,Electronic check,44.75,333.65,Yes,No,DSL,No,No,No,No,No,No
1921-KYSAY,No,Female,No,No,No,41,One year,Yes,Electronic check,68.6,2877.05,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
1925-GMVBW,No,Female,No,No,No,5,Month-to-month,No,Credit card (automatic),20.55,96.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1925-LFCZZ,No,Male,Sí,No,No,55,One year,Yes,Bank transfer (automatic),50.05,2743.45,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
1925-TIBLE,Yes,Female,No,Yes,No,7,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
1926-QUZNN,No,Female,No,Yes,No,72,Two year,Yes,Bank transfer (automatic),25.25,1841.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1927-QEWMY,No,Female,No,Yes,No,72,Two year,No,Credit card (automatic),20.5,1502.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1928-BXYIV,No,Male,No,No,No,1,Month-to-month,No,Electronic check,61.15,61.15,Yes,Yes,DSL,Yes,Yes,No,No,No,No
1929-ZCBHE,No,Male,No,Yes,Yes,47,One year,No,Electronic check,40.3,1794.8,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
1930-BZLHI,No,Male,No,No,No,21,One year,Yes,Mailed check,20.35,422.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1930-QPBVZ,No,Male,No,Yes,Yes,68,Two year,No,Bank transfer (automatic),95.1,6683.4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
1930-WNXSB,No,Male,No,Yes,Yes,58,Month-to-month,Yes,Electronic check,92.85,5305.05,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
1932-UEDCX,No,Male,Sí,Yes,No,33,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1934-MKPXS,No,Male,No,Yes,Yes,33,One year,No,Credit card (automatic),20.1,620.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1934-SJVJK,Yes,Male,No,No,No,1,Month-to-month,No,Mailed check,20.15,20.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1935-IMVBB,No,Male,No,Yes,No,56,Month-to-month,No,Mailed check,89.7,4952.95,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
1936-CZAKF,No,Male,No,Yes,No,49,Two year,No,Credit card (automatic),49.65,2409.9,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
1936-UAFEH,No,Female,No,No,No,68,Two year,No,Credit card (automatic),110.25,7279.35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
1937-OTUKY,No,Female,No,Yes,No,72,Two year,Yes,Bank transfer (automatic),98.2,7015.9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No
1941-HOSAM,No,Male,No,Yes,Yes,1,Month-to-month,Yes,Electronic check,90.1,90.1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
1942-OQFRW,No,Male,No,No,No,1,Month-to-month,No,Electronic check,44.0,44.0,Yes,No,DSL,No,No,No,No,No,No
1945-XISKS,No,Female,No,Yes,No,67,Two year,No,Mailed check,19.65,1335.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1950-KSVVJ,No,Female,No,Yes,No,45,One year,No,Mailed check,113.3,5032.25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1951-IEYXM,No,Male,No,Yes,Yes,72,Two year,Yes,Credit card (automatic),90.6,6441.85,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1952-DVVSW,No,Female,No,Yes,No,10,One year,No,Mailed check,20.1,184.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1955-IBMMB,No,Male,No,No,No,59,Two year,Yes,Bank transfer (automatic),20.2,1192.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1956-YIFGE,No,Male,No,Yes,Yes,22,One year,Yes,Mailed check,100.05,2090.25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
1958-RNRKS,No,Male,No,Yes,No,30,Month-to-month,No,Electronic check,49.9,1441.95,Yes,Yes,DSL,No,No,No,No,No,No
1960-UOTYM,No,Male,No,Yes,Yes,52,Two year,No,Electronic check,79.2,4016.3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
1960-UYCNN,No,Male,No,No,No,10,Month-to-month,Yes,Electronic check,95.25,1021.55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
1963-SVUCV,Yes,Male,No,No,No,1,Month-to-month,No,Electronic check,45.3,45.3,Yes,No,DSL,No,No,No,No,No,No
1963-VAUKV,Yes,Female,No,No,No,1,Month-to-month,No,Mailed check,20.4,20.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1964-SVLEA,No,Male,No,No,No,20,One year,Yes,Mailed check,19.7,415.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1965-AKTSX,Yes,Female,Sí,No,No,14,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
1965-DDBWU,Yes,Male,No,No,No,16,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
1970-KKFWL,No,Female,No,No,No,35,Two year,No,Bank transfer (automatic),23.3,797.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1971-DTCZB,No,Female,No,Yes,No,72,Two year,Yes,Bank transfer (automatic),90.95,6468.6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1972-XMUWV,No,Female,No,Yes,No,65,Two year,Yes,Credit card (automatic),59.8,3808.2,Yes,No,DSL,No,No,No,Yes,Yes,No
1976-AZZPJ,No,Male,No,Yes,No,7,Month-to-month,No,Mailed check,34.2,256.6,No,No phone service,DSL,Yes,Yes,No,No,No,No
1976-CFOCS,Yes,Female,Sí,Yes,No,1,Month-to-month,No,Electronic check,46.0,46.0,Yes,No,DSL,No,No,No,No,No,No
1977-STDKI,Yes,Female,Sí,No,No,1,Month-to-month,Yes,Electronic check,73.0,73.0,Yes,No,Fiber optic,No,Yes,No,No,No,No
1980-KXVPM,Yes,Female,Sí,No,No,3,Month-to-month,Yes,Credit card (automatic),75.05,256.25,Yes,Yes,Fiber optic,No,No,No,No,No,No
1981-INRFU,Yes,Female,No,No,No,2,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,No,Fiber optic,No,No,No,No,Yes,No
1982-FEBTD,No,Female,No,Yes,Yes,23,Two year,Yes,Credit card (automatic),25.6,514.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1984-FCOWB,Yes,Female,No,Yes,No,70,One year,Yes,Electronic check,109.5,7674.55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1984-GPTEH,No,Female,No,No,No,29,Month-to-month,No,Electronic check,25.15,702.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1985-MBRYP,No,Female,No,No,No,43,Two year,Yes,Bank transfer (automatic),19.65,779.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1986-PHGZF,No,Male,Sí,No,No,18,Month-to-month,Yes,Credit card (automatic),58.4,964.9,Yes,Yes,DSL,Yes,Yes,No,No,No,No
1987-AUELQ,No,Female,No,Yes,No,71,Two year,No,Credit card (automatic),25.05,1873.7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1989-PRJHP,Yes,Male,Sí,Yes,No,27,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,Yes,Fiber optic,No,No,No,No,No,No
1991-VOPLL,No,Female,No,No,No,9,Month-to-month,No,Mailed check,19.05,157.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1996-DBMUS,No,Female,Sí,Yes,No,48,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,Yes,No,Fiber optic,No,No,No,No,No,No
1998-VHJHK,No,Female,No,No,No,27,One year,No,Mailed check,19.15,501.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2000-DHJUY,No,Female,Sí,Yes,No,70,Two year,Yes,Bank transfer (automatic),92.2,6474.45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2000-MPKCA,No,Female,No,No,No,58,One year,Yes,Electronic check,107.75,6332.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2001-EWBQU,No,Female,No,No,No,60,Two year,No,Electronic check,104.7,6333.8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2001-MCUUW,No,Male,No,No,No,46,Two year,No,Electronic check,108.65,4903.2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2002-MZHWP,Yes,Female,No,No,No,1,Month-to-month,No,Mailed check,20.5,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2003-CKLOR,Yes,Male,No,No,No,66,Month-to-month,No,Electronic check,99.5,6710.5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
2004-OCQXK,Yes,Female,No,No,No,1,Month-to-month,Yes,Electronic check,81.95,81.95,Yes,No,Fiber optic,No,No,No,No,No,Yes
2005-DWQZJ,No,Female,No,Yes,Yes,8,Two year,No,Mailed check,19.05,201.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2007-QVGAW,No,Female,No,Yes,Yes,68,Two year,Yes,Bank transfer (automatic),19.35,1292.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
